image_id,fname,caption,gt,mentioned,wrong,is_hall
146457,000000146457.jpg,two little girls making homemade pizzas in a kitchen,bottle|bowl|chair|dining table|person|pizza,person|pizza,,False
146489,000000146489.jpg,a pizza and a glass of wine on a table,bottle|cell phone|dining table|pizza|wine glass,pizza|dining table,,False
146498,000000146498.jpg,a street sign on the side of a road,car,,,False
146667,000000146667.jpg,a woman is putting something in a basket on a scooter,apple|backpack|car|chair|handbag|motorcycle|person,person|motorcycle,,False
146825,000000146825.jpg,a train is parked at a train station,clock|handbag|person|train,train|train,,False
146831,000000146831.jpg,a person riding a skateboard on a ramp,car|person|skateboard,person|skateboard,,False
147205,000000147205.jpg,a plate of food with meat and vegetables on it,cake|dining table,,,False
147223,000000147223.jpg,a bus is parked on the side of the street,bus|car,,,False
147338,000000147338.jpg,a yellow fire hydrant with a green face painted on it,car|fire hydrant|truck,fire hydrant,,False
147415,000000147415.jpg,a woman sitting at a desk with a laptop and a book,book|bottle|chair|cup|dining table|keyboard|laptop|person|remote,person|dining table|laptop|book,,False
147498,000000147498.jpg,a flock of birds flying over a beach,bird|sports ball,bird,,False
147518,000000147518.jpg,"a bathroom with a toilet, sink, and a mirror",book|sink|toilet,toilet|sink,,False
147725,000000147725.jpg,a bus and a car on a city street,bus|car|person|truck,car,,False
147729,000000147729.jpg,a man holding a cell phone in his hand,cell phone|person,person|cell phone,,False
147740,000000147740.jpg,a woman with a large bunch of bananas on her head,banana|car|handbag|motorcycle|person,person|banana,,False
147745,000000147745.jpg,two trucks parked side by side on a dirt road,truck,truck,,False
148508,000000148508.jpg,a red double decker bus driving down a street,bus|car|person,,,False
148620,000000148620.jpg,a desk with a laptop and a desktop computer,dining table|keyboard|laptop|mouse|tv,dining table|laptop|laptop,,False
148662,000000148662.jpg,a man holding a hot dog in his hand,hot dog|person,person|hot dog,,False
148707,000000148707.jpg,a tree with oranges growing on it,orange,orange,,False
148719,000000148719.jpg,a red truck parked next to a brown truck,person|truck,truck|truck,,False
148730,000000148730.jpg,a boat docked at a pier with a cloudy sky,boat,boat,,False
148739,000000148739.jpg,a woman riding a surfboard on a wave in the ocean,person|surfboard,person|surfboard,,False
148783,000000148783.jpg,two zebras grazing on grass in a fenced in area,zebra,zebra,,False
148957,000000148957.jpg,a box of six donuts with different toppings,donut,donut,,False
148999,000000148999.jpg,a train with steam coming out of it,horse|person|traffic light|train,train,,False
149222,000000149222.jpg,a computer monitor sitting on top of a desk,carrot|cat|dining table|keyboard|laptop|mouse|person|tv,laptop|tv|dining table,,False
149375,000000149375.jpg,a man riding a skateboard up the side of a ramp,person|skateboard,person|skateboard,,False
149406,000000149406.jpg,a motorcycle parked in front of a green door,motorcycle,motorcycle,,False
149568,000000149568.jpg,a woman walking a dog on a leash,dog|frisbee|person,person|dog,,False
149622,000000149622.jpg,two owls sitting on a tree branch in a forest,bird,bird,,False
149770,000000149770.jpg,a man riding a wave on top of a surfboard,person|surfboard,person|surfboard,,False
150224,000000150224.jpg,a group of people sitting on top of a beach under an umbrella,backpack|chair|handbag|person|umbrella,person|umbrella,,False
150265,000000150265.jpg,a woman walking down a sidewalk next to a yellow fire hydrant,fire hydrant|handbag|person,person|fire hydrant,,False
150417,000000150417.jpg,a woman sitting at a table with a cake,bowl|cake|chair|cup|dining table|person|refrigerator,person|dining table|cake,,False
150638,000000150638.jpg,a table with a blender and cups on it,bench|bottle|cup|dining table|person,dining table|cup,,False
150649,000000150649.jpg,a group of young men riding skateboards on a ramp,person|skateboard,person|skateboard,,False
150726,000000150726.jpg,two giraffes walking in a field near a tree,giraffe,giraffe,,False
150930,000000150930.jpg,a clock hanging from the side of a building,clock,clock,,False
151000,000000151000.jpg,a woman taking a picture of a man with a camera,cell phone|handbag|person|tie,person|person,,False
151051,000000151051.jpg,a person in a red jacket is snowboarding down a hill,person|skis,person,,False
151480,000000151480.jpg,a group of men walking across a baseball field,backpack|baseball glove|person,person,,False
151516,000000151516.jpg,a bird flying over the water with a fish in its beak,bird,bird,,False
151629,000000151629.jpg,a man is playing tennis on a tennis court,person|sports ball|tennis racket,person,,False
151657,000000151657.jpg,a man and woman dressed up in costumes,person|sports ball|tie,person|person,,False
151662,000000151662.jpg,a giraffe is eating from a tall pole,giraffe,giraffe,,False
151820,000000151820.jpg,a group of people sitting around a table eating,bottle|chair|cup|dining table|handbag|person|spoon|wine glass,person|dining table,,False
151857,000000151857.jpg,a train is parked at a train station,person|train,train|train,,False
151938,000000151938.jpg,a group of people sitting at a table with an umbrella,bottle|cup|dining table|person|umbrella|wine glass,person|dining table|umbrella,,False
151962,000000151962.jpg,a dog is looking out of a car window,car|dog|person,dog|car,,False
152120,000000152120.jpg,a man riding a green motorcycle down a street,motorcycle|person,person|motorcycle,,False
152214,000000152214.jpg,a man in a suit and tie smiling,person|tie,person|tie,,False
152465,000000152465.jpg,a tire is sitting next to a fire hydrant,bicycle|fire hydrant,fire hydrant,,False
152686,000000152686.jpg,a man is swinging a tennis racket at a ball,orange|person|sports ball|tennis racket,person|tennis racket|sports ball,,False
152740,000000152740.jpg,a herd of cattle grazing on a dry grass field,cow,cow,,False
152771,000000152771.jpg,a bike parked in a parking lot next to a tree,bicycle|car|fire hydrant,bicycle,,False
152870,000000152870.jpg,a giraffe standing in a field with trees in the background,giraffe,giraffe,,False
153011,000000153011.jpg,a group of people standing around a food truck,bus|car|chair|dining table|handbag|person|truck,person|truck,,False
153217,000000153217.jpg,a black cat standing next to a motorcycle,cat|motorcycle,cat|motorcycle,,False
153229,000000153229.jpg,a group of people playing frisbee in a field,frisbee|person,person|frisbee,,False
153299,000000153299.jpg,a couple of giraffe standing next to each other,giraffe|person,giraffe,,False
153343,000000153343.jpg,two large teddy bears sitting in front of a building,bear|mouse|teddy bear,teddy bear,,False
153510,000000153510.jpg,"a plate of food with rice, broccoli, and chicken",bed|broccoli|carrot,broccoli,,False
153527,000000153527.jpg,a wooden bench sitting on the side of a road,bench|bicycle|bottle|chair|couch|knife|person,bench,,False
153529,000000153529.jpg,a woman standing next to a pile of luggage,backpack|handbag|person|suitcase|train,person|suitcase,,False
153568,000000153568.jpg,a stop sign with a bunch of graffiti on it,stop sign,stop sign,,False
153632,000000153632.jpg,a plate of food with meat and potatoes on a table,bowl|dining table|fork|knife,dining table,,False
153669,000000153669.jpg,a baseball player swinging a bat on a field,baseball bat|baseball glove|bench|person|sports ball,person,,False
153782,000000153782.jpg,a large building with a clock tower and a street light,clock,clock|traffic light,traffic light,True
153797,000000153797.jpg,a baseball player throwing a ball from the mound,baseball glove|person|sports ball,person|sports ball,,False
154000,000000154000.jpg,a dump truck is parked on a dirt road,truck,truck,,False
154004,000000154004.jpg,a group of people sitting on top of a sandy beach,person|surfboard,person,,False
154087,000000154087.jpg,a group of people standing on top of a snow covered slope,person|skis,person,,False
154213,000000154213.jpg,a pie crust is sitting on a table next to a pair of scissors,dining table|scissors,dining table|scissors,,False
154339,000000154339.jpg,a close up of a pressure gauge and pipes,clock,,,False
154358,000000154358.jpg,a living room with a rug and a table,book|chair|dining table|handbag|person|potted plant|vase,dining table,,False
154425,000000154425.jpg,a young boy is flying a kite on the sidewalk,kite|person,person|kite,,False
154431,000000154431.jpg,a tv sitting on top of a wooden stand,book|remote|tv|vase,tv,,False
154644,000000154644.jpg,a woman smoking a cigarette and talking on a cell phone,cell phone|person|wine glass,person|cell phone,,False
154705,000000154705.jpg,"a desk with a computer, printer, and other electronics",book|dining table|keyboard|laptop|mouse|tv,dining table|laptop,,False
154718,000000154718.jpg,a toilet with a dirty seat and a roll of toilet paper,person|toilet,toilet|chair|toilet,chair,True
154947,000000154947.jpg,a sheep standing in a field of tall grass,sheep,sheep,,False
155051,000000155051.jpg,a clock with roman numerals on a dark background,clock,clock,,False
155145,000000155145.jpg,a group of people standing on a boat in the water,boat|person|umbrella,person|boat,,False
155154,000000155154.jpg,a bathroom with a toilet and a sink,airplane|toilet,toilet|sink,sink,True
155179,000000155179.jpg,a cake with a lot of chocolate chips on it,cake|dining table,cake,,False
155291,000000155291.jpg,a cat is laying down on a window sill,cat|orange,cat,,False
155341,000000155341.jpg,a red car driving down a street next to a truck,car|person|truck,car|truck,,False
155443,000000155443.jpg,a train is pulling into a train station,person|traffic light|train,train|train,,False
155451,000000155451.jpg,a green traffic light sitting on the side of a road,car|traffic light,traffic light,,False
155571,000000155571.jpg,an elephant walking in a grassy field with trees in the background,elephant,elephant,,False
156071,000000156071.jpg,a man riding a horse in a rodeo,car|person|sheep,person|horse,horse,True
156076,000000156076.jpg,three men sitting at a table with pizza in a box,bottle|bowl|cell phone|cup|dining table|fork|knife|person|pizza|spoon,person|dining table|pizza,,False
156278,000000156278.jpg,a kitchen with a table and a clock on the wall,apple|book|bowl|chair|clock|dining table|knife|refrigerator|sink,dining table|clock,,False
156292,000000156292.jpg,a person standing in front of a wall with clocks on it,clock|handbag|person,person|clock,,False
156372,000000156372.jpg,a chair and a backpack on a boat,backpack|boat|chair|suitcase,chair|backpack|boat,,False
156643,000000156643.jpg,a man is cutting a cake with a giant bear behind him,bottle|cake|chair|cup|dining table|knife|person|teddy bear,person|cake|bear,bear,True
156924,000000156924.jpg,a man and a woman playing a video game,chair|person|remote,person|person,,False
157046,000000157046.jpg,a person holding a remote control in front of a projection,person|remote,person|remote,,False
157098,000000157098.jpg,three giraffes standing in a grassy field with trees in the background,giraffe,giraffe,,False
157124,000000157124.jpg,a kitchen sink with a lot of drawers,sink,sink,,False
157138,000000157138.jpg,a piece of cake on a red plate with a fork,cake|fork,cake|fork,,False
157213,000000157213.jpg,an elephant walking through a lush green field,elephant,elephant,,False
157365,000000157365.jpg,a man riding a skateboard down a street,car|person|skateboard|traffic light,person|skateboard,,False
157390,000000157390.jpg,a bowl of carrots and broccoli on a table,bowl|broccoli|carrot|dining table,bowl|carrot|broccoli|dining table,,False
157418,000000157418.jpg,a sandwich and a can of spam on a table,bottle|bowl|cup|dining table|sandwich,sandwich|dining table,,False
157601,000000157601.jpg,a woman eating a sandwich and drinking coffee,cup|dining table|hot dog|person|sandwich,person|sandwich,,False
157756,000000157756.jpg,a clock tower in the middle of a city at night,bicycle|car|clock|handbag|person|traffic light|truck,clock,,False
157767,000000157767.jpg,a group of people standing around a table with food,book|bowl|cell phone|cup|dining table|handbag|person|spoon,person|dining table,,False
157807,000000157807.jpg,a cat standing on a toilet seat in a bathroom,cat|chair|person|sink|toilet,cat|toilet|chair,,False
157847,000000157847.jpg,a bird flying over a lush green hillside,bird,bird,,False
157928,000000157928.jpg,a man is putting his skis on a sled,backpack|car|person|skis,person|skis,,False
158227,000000158227.jpg,a young boy holding a baseball bat on a field,baseball bat|person|sports ball,person|baseball bat,,False
158548,000000158548.jpg,a sheep is running in a field with a man,car|motorcycle|person|sheep|truck,sheep|person,,False
158660,000000158660.jpg,a counter with a bowl of apples and bananas,apple|banana|bowl|oven|person,bowl|apple|banana,,False
158744,000000158744.jpg,a man with a suitcase is standing on the side of the road,car|chair|couch|dining table|fire hydrant|person|suitcase,person|suitcase,,False
158945,000000158945.jpg,a man standing on a platform on top of an elephant,chair|elephant|person,person|elephant,,False
158956,000000158956.jpg,a woman in a red dress cutting a cake,cake|chair|handbag|knife|person,person|cake,,False
159112,000000159112.jpg,a pizza with a lot of toppings on it,pizza,pizza,,False
159282,000000159282.jpg,a vase filled with yellow flowers sitting on a table,potted plant|vase,vase|dining table,dining table,True
159311,000000159311.jpg,a couple of zebras are grazing in a field,zebra,zebra,,False
159399,000000159399.jpg,a person flying a kite in a field,backpack|kite|person,person|kite,,False
159458,000000159458.jpg,a dog laying on a bed in a bedroom,bed|chair|dog|person,dog|bed,,False
159684,000000159684.jpg,a train is pulling into a train station,clock|train,train|train,,False
159791,000000159791.jpg,a refrigerator covered in magnets and pictures,bird|bowl|chair|microwave|oven|person|refrigerator,refrigerator,,False
159977,000000159977.jpg,a giraffe and a zebra in a field,bird|giraffe|zebra,giraffe|zebra,,False
160012,000000160012.jpg,a woman is cutting a pizza on a wooden board,bottle|car|chair|dining table|fork|knife|person|pizza,person|pizza,,False
160556,000000160556.jpg,a woman sitting at a desk with a computer and a microwave,cell phone|dining table|keyboard|laptop|microwave|person|teddy bear|tv,person|dining table|laptop|microwave,,False
160666,000000160666.jpg,a toothbrush and tube of toothpaste on a counter,bottle|toothbrush,toothbrush,,False
160728,000000160728.jpg,a man and two children standing on a beach next to a body of water,boat|car|person|surfboard,person|person,,False
160772,000000160772.jpg,a boat in the ocean with a lighthouse in the background,boat|person,boat,,False
160864,000000160864.jpg,a baseball player holding a bat on a field,baseball bat|baseball glove|chair|person|sports ball,person,,False
161008,000000161008.jpg,a pair of scissors sitting on top of a box,dining table|scissors,scissors,,False
161032,000000161032.jpg,a woman in a room with a red umbrella,person|umbrella,person|umbrella,,False
161044,000000161044.jpg,two airplanes flying in the sky on a cloudy day,airplane,airplane,,False
161128,000000161128.jpg,a street sign with a picture of a person in a hash,bus|car|fire hydrant|person|truck,person,,False
161397,000000161397.jpg,a table with a vase of flowers on it,dining table|person|vase,dining table|vase,,False
161609,000000161609.jpg,a dog is in a backpack on a man's back,backpack|dog|handbag|person,dog|backpack|person,,False
161642,000000161642.jpg,a clock with a bird and birdcage decoration on it,clock,clock|bird,bird,True
161781,000000161781.jpg,a person on skis going down a hill,person|skis,person|skis,,False
161799,000000161799.jpg,a man riding a skateboard down the side of a ramp,person|skateboard,person|skateboard,,False
161820,000000161820.jpg,a bunch of green bananas sitting on top of a table,banana|dining table,banana|dining table,,False
161861,000000161861.jpg,a woman holding a tennis racquet on a tennis court,person|sports ball|tennis racket,person,,False
161875,000000161875.jpg,a woman standing in a field talking on a cell phone,person|tie,person|cell phone,cell phone,True
161879,000000161879.jpg,a person on a skateboard on a rail,person|skateboard,person|skateboard,,False
161925,000000161925.jpg,two women are cooking pizza on a grill,knife|person|pizza,person|pizza,,False
161978,000000161978.jpg,a series of photos showing a person riding a skateboard,person|skateboard,person|skateboard,,False
162035,000000162035.jpg,a sign that says teddy bear tea rooms upstairs,person|teddy bear,teddy bear,,False
162092,000000162092.jpg,a woman holding a knife in her hand,cake|chair|fork|person,person|knife,knife,True
162130,000000162130.jpg,a bench sitting in the middle of a field,bench,bench,,False
162366,000000162366.jpg,a parking meter next to a brick wall,car|parking meter,parking meter,,False
162415,000000162415.jpg,a little girl holding a baseball glove on a field,baseball glove|person|sports ball,person|baseball glove,,False
162543,000000162543.jpg,a group of elephants standing in a fenced in area,elephant|umbrella,elephant,,False
162581,000000162581.jpg,a man swinging a tennis racquet on a tennis court,person|sports ball|tennis racket,person,,False
162732,000000162732.jpg,a group of men standing around each other on a field,person|sports ball,person,,False
162858,000000162858.jpg,a street with cars stopped at a red light,bicycle|car|person|traffic light,car,,False
163057,000000163057.jpg,a group of people flying kites in a park,car|kite|person,person|kite,,False
163117,000000163117.jpg,a group of people flying kites in a field,backpack|handbag|kite|person,person|kite,,False
163118,000000163118.jpg,two men jumping up to catch a frisbee,frisbee|person,person|frisbee,,False
163155,000000163155.jpg,a cat sitting on the ground looking at something,cat,cat,,False
163257,000000163257.jpg,a man in a neon green sweatshirt holding a pink bat,person|umbrella,person,,False
163258,000000163258.jpg,"a bathroom with a toilet, shower, sink and mirror",sink|toilet,toilet|sink,,False
163290,000000163290.jpg,a zebra and a giraffe in a fenced in area,giraffe|zebra,zebra|giraffe,,False
163314,000000163314.jpg,a group of people walking across a street,backpack|handbag|person|suitcase,person,,False
163562,000000163562.jpg,a man holding a frisbee on top of a lush green hillside,frisbee|person,person|frisbee,,False
163611,000000163611.jpg,a pizza with a fork and knife on a plate,cup|dining table|fork|knife|pizza,pizza|fork|knife,,False
163640,000000163640.jpg,a man standing in front of a window holding a donut,backpack|bowl|donut|person,person|donut,,False
163682,000000163682.jpg,a man in a blue shirt and tie sitting at a desk,chair|person|tie,person|tie|dining table,dining table,True
163746,000000163746.jpg,a group of girls walking into the water,airplane|person,person,,False
163951,000000163951.jpg,a banana and a boombox with a stuffed animal on top,banana|chair,banana,,False
164115,000000164115.jpg,a surfboard leaning against a fence on a sidewalk,bicycle|surfboard,surfboard,,False
164363,000000164363.jpg,a clock with roman numerals and a clock face,clock,clock|clock,,False
164602,000000164602.jpg,a man and a woman taking a selfie in a bathroom,person|sink|toothbrush,person|person,,False
164637,000000164637.jpg,a bathroom with a sink and mirror in it,sink,sink,,False
164883,000000164883.jpg,a man is playing a video game on a television,person|remote|tv,person|tv,,False
164885,000000164885.jpg,a person on skis jumping over a hill,person|skis,person|skis,,False
164969,000000164969.jpg,a pizza in a box with a slice missing,dining table|pizza,pizza,,False
165039,000000165039.jpg,a bus is driving down the street in a city,bus|car|person|traffic light,,,False
165257,000000165257.jpg,a kitchen with a sink and a microwave,sink,sink|microwave,microwave,True
165336,000000165336.jpg,two giraffes and a zebra in a field,giraffe|zebra,giraffe|zebra,,False
165351,000000165351.jpg,a plate of pancakes with bananas and syrup,banana|cake|dining table,cake|banana,,False
165500,000000165500.jpg,a group of animals grazing in a field,bear|cow,,,False
165518,000000165518.jpg,a person riding a motorcycle on a foggy road,motorcycle|person,person|motorcycle,,False
165681,000000165681.jpg,a row of motorcycles parked next to each other,car|dining table|motorcycle|person|truck,motorcycle,,False
165713,000000165713.jpg,a fire hydrant on the side of the road,fire hydrant,fire hydrant,,False
165831,000000165831.jpg,a pan of food with carrots and kale,bottle|bowl|broccoli|carrot|dining table|orange,carrot,,False
166165,000000166165.jpg,a woman holding a tennis racquet on a tennis court,person|tennis racket,person,,False
166166,000000166166.jpg,a living room with a table and a tv,book|chair|dining table|remote|tv|vase,dining table|tv,,False
166259,000000166259.jpg,three ducks walking on a wooden deck near some steps,bird|person,bird,,False
166277,000000166277.jpg,a cat drinking water from a glass on a table,cat|cup|dining table,cat|dining table,,False
166287,000000166287.jpg,a group of cows standing next to a body of water,bird|cow,cow,,False
166391,000000166391.jpg,a street with traffic lights hanging over it,car|traffic light|truck,traffic light,,False
166426,000000166426.jpg,a plate of food on a table with a bottle of beer,bottle|chair|cup|dining table|fork|knife,dining table|bottle,,False
166478,000000166478.jpg,a man sitting on a couch with a laptop,book|bowl|cell phone|couch|laptop|person,person|couch|laptop,,False
166509,000000166509.jpg,a car is driving down a road with a traffic light,traffic light,car|traffic light,car,True
166521,000000166521.jpg,a living room with a television and a christmas tree,book|couch|tv,tv,,False
166563,000000166563.jpg,a large elephant statue on top of a building,elephant,elephant,,False
166642,000000166642.jpg,an elephant standing on top of a rocky hillside,elephant,elephant,,False
166664,000000166664.jpg,an elephant walking down a road next to a car,car|elephant,elephant|car,,False
166747,000000166747.jpg,a train with people on it going over a bridge,bench|bus|car|handbag|horse|person|train|truck,train|person,,False
166768,000000166768.jpg,an older couple standing next to each other,person|tie,,,False
166918,000000166918.jpg,a group of people sitting at a long table,bottle|cup|dining table|fork|knife|person|spoon|wine glass,person|dining table,,False
167067,000000167067.jpg,a man in a suit and bow tie,person|tie,person|tie,,False
167122,000000167122.jpg,a car parked in a parking lot at night,car|cat|person,car,,False
167128,000000167128.jpg,a group of elephants standing next to each other,elephant|person,elephant,,False
167159,000000167159.jpg,a doll laying on a bed with a book,bed|book|person,bed|book,,False
167240,000000167240.jpg,a blue vase with red flowers on it,orange|vase,vase,,False
167353,000000167353.jpg,a clock on a wall with a painting on it,clock,clock,,False
167486,000000167486.jpg,a man riding a bike next to a blender,bicycle|person|tv,person|bicycle,,False
167540,000000167540.jpg,a plane flying in the sky with a blue sky background,airplane,airplane,,False
167572,000000167572.jpg,a plate of food with a sandwich and salad,bowl|chair|cup|dining table|fork|knife|orange|person|sandwich,sandwich,,False
167898,000000167898.jpg,"a bathroom with a toilet, sink and bathtub",bottle|sink|toilet,toilet|sink,,False
167902,000000167902.jpg,a colorful bird perched on a branch in a forest,bird,bird,,False
168330,000000168330.jpg,a clock on a pole on a city street,car|clock|fire hydrant,clock,,False
168337,000000168337.jpg,a woman is standing on the sidewalk near a fire hydrant,backpack|fire hydrant|person|suitcase,person|fire hydrant,,False
168458,000000168458.jpg,a vase with purple flowers sitting on a table,bowl|dining table|person|vase,vase|dining table,,False
168593,000000168593.jpg,a refrigerator and a chair in a room,chair|refrigerator,refrigerator|chair,,False
168619,000000168619.jpg,a park with a bench and a path,bench,bench,,False
168883,000000168883.jpg,a woman and two children are dressed up as zombies,cell phone|handbag|person,person|person,,False
168974,000000168974.jpg,a baby sitting on the floor playing with a cell phone,cell phone|person|remote,person|cell phone,,False
169076,000000169076.jpg,a dog laying on a bed watching tv,bed|cat|dog|person|tv,dog|bed|tv,,False
169169,000000169169.jpg,a green sign that is on a pole,car|person|potted plant|traffic light,,,False
169356,000000169356.jpg,a man is doing a trick on a skateboard,person|skateboard,person|skateboard,,False
169996,000000169996.jpg,a couple of people riding bikes next to a car,bicycle|car|person|traffic light|truck,person|bicycle|car,,False
170099,000000170099.jpg,a man in a tie standing in front of a couch,couch|orange|person|tie,person|tie|couch,,False
170116,000000170116.jpg,a refrigerator with a bunch of papers on it,person|refrigerator,refrigerator,,False
170191,000000170191.jpg,a man in a leopard robe standing in front of a bed,bed|person|suitcase,person|bed,,False
170278,000000170278.jpg,a dog is sleeping on a bed with a blue blanket,bed|dog,dog|bed,,False
170474,000000170474.jpg,a man holding a tennis racquet on a tennis court,chair|person|sports ball|tennis racket,person,,False
170545,000000170545.jpg,a gas station at night with a gas pump,car|cell phone|pizza|traffic light,,,False
170595,000000170595.jpg,a plate of food on a tray on a bed,cake|dining table|sandwich,bed,bed,True
170613,000000170613.jpg,two women in wet suits carrying surfboards into the ocean,person|surfboard,person|surfboard,,False
170670,000000170670.jpg,a table with a plate of food and a bottle of beer,bottle|bowl|carrot|chair|cup|dining table|fork,dining table|bottle,,False
170739,000000170739.jpg,three elephants standing behind a red fence with yellow tassels,elephant,elephant,,False
170893,000000170893.jpg,a dog is looking at a toilet in a bathroom,dog|toilet,dog|toilet,,False
170955,000000170955.jpg,a man in a suit walking past a white building,person|tie,person,,False
171050,000000171050.jpg,a fire hydrant on a city street next to a building,fire hydrant,fire hydrant,,False
171190,000000171190.jpg,a group of people sitting around a table with wine glasses,bottle|chair|cup|dining table|knife|person|wine glass,person|dining table|wine glass,,False
171298,000000171298.jpg,three buses parked in a parking lot with a reflection of a ferris wheel on the,bus,bus,,False
171382,000000171382.jpg,a man is doing a trick on a skateboard,backpack|car|cell phone|handbag|person|skateboard|traffic light|umbrella,person|skateboard,,False
171611,000000171611.jpg,a man and a dog on a boat in the water,boat|dog|person,person|dog|boat,,False
171740,000000171740.jpg,a living room with a couch and a lamp,bed|clock|couch|cup|dining table,couch,,False
171757,000000171757.jpg,a group of people standing in a room,bed|chair|couch|person|remote,person,,False
171788,000000171788.jpg,a man is running to hit a tennis ball,person|sports ball|tennis racket,person|sports ball,,False
172083,000000172083.jpg,a colorful sink with a mirror and a sink,sink,sink|sink,,False
172330,000000172330.jpg,a cat standing in the grass next to a parked car,car|cat,cat|car,,False
172396,000000172396.jpg,a pizza is cooking in an oven with a lot of toppings,oven|pizza,pizza|oven,,False
172547,000000172547.jpg,a green valley with a few horses grazing in the distance,horse,horse,,False
172571,000000172571.jpg,a deep dish pizza on a plate with a glass of wine,cup|dining table|fork|knife|person|pizza|wine glass,pizza,,False
172595,000000172595.jpg,a desk with a laptop and a monitor on it,backpack|book|bottle|cell phone|chair|dining table|handbag|keyboard|laptop|mouse|tv,dining table|laptop|tv,,False
172617,000000172617.jpg,a woman sitting on the steps with a suitcase full of books,book|person|suitcase,person|suitcase|book,,False
172648,000000172648.jpg,a man in a yellow safety vest is loading a truck,bed|car|person|truck,person|truck,,False
172649,000000172649.jpg,a man riding a skateboard up the side of a red wall,person|skateboard,person|skateboard,,False
172856,000000172856.jpg,a stop sign with two street signs on top of it,cell phone|stop sign,stop sign,,False
172877,000000172877.jpg,a man sitting in a chair wearing a tie,bottle|chair|clock|couch|person|tie,person|chair|tie,,False
172935,000000172935.jpg,a man on a surfboard in the air,boat|person|skis,person|surfboard,surfboard,True
172946,000000172946.jpg,a group of people standing around each other holding nintendo wii controllers,person|remote|tv,person,,False
172977,000000172977.jpg,a zebra standing in a dirt field next to a fence,zebra,zebra,,False
173004,000000173004.jpg,a black plate with a slice of pizza on it,bottle|chair|cup|dining table|fork|knife|pizza,pizza,,False
173008,000000173008.jpg,a man standing in a kitchen holding a banana,banana|cake|cup|microwave|orange|oven|person|scissors|toaster,person|banana,,False
173033,000000173033.jpg,a stuffed bear and cub on display in a museum,bear|person,bear,,False
173044,000000173044.jpg,a tall building with a clock on the top,clock,clock,,False
173057,000000173057.jpg,a large clock tower in a plaza with people sitting on benches,bench|clock|person,clock|person|bench,,False
173091,000000173091.jpg,a starbucks drink and some food on a table,apple|bottle|bowl|dining table|donut|sandwich,dining table,,False
173183,000000173183.jpg,a street sign with a tree in the background,,,,False
173302,000000173302.jpg,a restaurant with a counter and chairs and a man working,bottle|bowl|chair|dining table|oven|person,chair|person,,False
173371,000000173371.jpg,a table with plates of pizza and silverware,cup|dining table|fork|knife|pizza,dining table|pizza,,False
173383,000000173383.jpg,a wedding cake with blue ribbon and flowers on a table,cake|cup|dining table|knife,cake|dining table,,False
173799,000000173799.jpg,a man and a boy standing in front of a herd of elephants,elephant|person,person|person|elephant,,False
173830,000000173830.jpg,a man riding skis down a snow covered slope,person|skis,person|skis,,False
174004,000000174004.jpg,a yellow truck parked in a field of tall grass,truck,truck,,False
174018,000000174018.jpg,two teddy bears are laying on a quilt,bear|person|teddy bear,teddy bear,,False
174123,000000174123.jpg,a pizza with a fork and knife on a plate,dining table|fork|knife|person|pizza,pizza|fork|knife,,False
174231,000000174231.jpg,a cat is laying on a laptop on a table,cat|chair|dining table|keyboard|laptop,cat|laptop|dining table,,False
174371,000000174371.jpg,a woman in a military uniform is looking at a cell phone,bottle|cell phone|person,person|cell phone,,False
174482,000000174482.jpg,a blue bicycle parked on the side of a street,bicycle|car|traffic light|truck,bicycle,,False
175251,000000175251.jpg,a young child brushing his teeth in the bathroom,person|toothbrush,person,,False
175364,000000175364.jpg,a kitchen with a table and a stove,bottle|bowl|cup|dining table|oven|sink|spoon|toaster|wine glass,dining table|oven,,False
175387,000000175387.jpg,a bathroom with a toilet and a green wall,bowl|toilet,toilet,,False
175438,000000175438.jpg,a clock on a pole on a city street,car|clock|potted plant|traffic light,clock,,False
175443,000000175443.jpg,a teddy bear hanging from a christmas tree,potted plant|teddy bear|tie,teddy bear,,False
175535,000000175535.jpg,a plate with a sandwich and a bowl of sauce,bowl|dining table|fork|knife|sandwich,sandwich|bowl,,False
176037,000000176037.jpg,a bus is driving down the street at night,backpack|bus|car|person|traffic light,,,False
176232,000000176232.jpg,a vase with purple flowers on a table,book|dining table|vase,vase|dining table,,False
176446,000000176446.jpg,a notebook and a pen on a table,book|dining table|laptop,laptop|dining table,,False
176606,000000176606.jpg,a sheep is climbing up a wooden wall,car|cell phone|person|sheep,sheep,,False
176634,000000176634.jpg,a zebra is eating grass in a zoo,zebra,zebra,,False
176701,000000176701.jpg,a street sign on a pole next to a road,cell phone,,,False
176778,000000176778.jpg,a cat standing next to a toilet in a bathroom,cat|toilet,cat|toilet,,False
176799,000000176799.jpg,a man riding a skateboard down the side of a ramp,cell phone|person|skateboard,person|skateboard,,False
176847,000000176847.jpg,a black bird sitting on a branch of a tree,bird,bird,,False
176857,000000176857.jpg,a group of people sitting on the ground with a cat,cat|cell phone|handbag|person,person|cat,,False
176901,000000176901.jpg,a group of people riding skis down a snow covered slope,person|skis,person|skis,,False
177015,000000177015.jpg,a man sitting on a couch with a cat on his lap,apple|cat|chair|couch|laptop|person|refrigerator,person|couch|cat,,False
177065,000000177065.jpg,a man and children are playing tennis on a court,backpack|person|sports ball|tennis racket,person|person,,False
