image_id,fname,caption,gt,mentioned,wrong,is_hall
50331,000000050331.jpg,large broccoli and green plants are in large clay planters,broccoli|potted plant,broccoli,,False
50380,000000050380.jpg,an older man helping a child ride a pony,chair|horse|person,person|person|horse,,False
50638,000000050638.jpg,a little boy holding a teddy bear and walking in a blue flower field,person|teddy bear,person|teddy bear,,False
50679,000000050679.jpg,a single orange laying on the side of a road,car|orange,orange,,False
50811,000000050811.jpg,a smiling man sitting in front of a bowl and two bottles of beer,bottle|bowl|cell phone|dining table|person|remote|tie,person|bowl|bottle,,False
50828,000000050828.jpg,"two white beds with pillows, one is made",bed|chair|dining table|remote|suitcase,bed,,False
50844,000000050844.jpg,the two teddy bears are wearing hats and scarfs,bed|teddy bear,teddy bear,,False
50896,000000050896.jpg,a glass bowl containing several small oranges,bowl|dining table|orange,bowl|orange,,False
50943,000000050943.jpg,a surfer rides a big blue wave as it breaks,person|surfboard,,,False
51008,000000051008.jpg,the cat is looking at a webpage on a laptop,cat|laptop,cat|laptop,,False
51309,000000051309.jpg,several horses grazing in a field together,horse|person,horse,,False
51314,000000051314.jpg,a man in a wet suit on his surfboard,person|surfboard,person|surfboard,,False
51326,000000051326.jpg,flowers and halloween pumpkins are displayed at a book sale,vase,book,book,True
51598,000000051598.jpg,the wall is gone from the mirror and it appears to be in someones house,bottle|sink|toothbrush,,,False
51610,000000051610.jpg,black and white photo of baby looking at a laptop,bed|dining table|laptop|person,person|laptop,,False
51712,000000051712.jpg,a skier in brown jacket skiing down a slope,person|skis,person,,False
51738,000000051738.jpg,"a large room with a bed, chair and table",bed|chair|dining table|suitcase,bed|chair|dining table,,False
51938,000000051938.jpg,a person on skis jumping over a red rail,person|skis,person|skis,,False
51961,000000051961.jpg,a parking meter covered in graffiti next to a building,parking meter,parking meter,,False
51976,000000051976.jpg,a surfer catching a wave in the ocean,person|surfboard,,,False
52007,000000052007.jpg,a double decker bus is parked at a bus stop,bus|person|tie,,,False
52017,000000052017.jpg,a red yellow and blue airplane flying in a cloudy sky,airplane|person,airplane,,False
52412,000000052412.jpg,an aerial view of a parking lot with airplanes wing,airplane|car|truck,airplane,,False
52413,000000052413.jpg,a girl is using a toy mobile phone,cell phone|chair|cup|person,person|cell phone,,False
52462,000000052462.jpg,two zebra standing next to each other in tall grass,zebra,zebra,,False
52507,000000052507.jpg,a man holding a surfboard walking into the ocean,person|surfboard,person|surfboard,,False
52565,000000052565.jpg,black and white cow standing on beach with ocean in background,cow|person,cow,,False
52591,000000052591.jpg,black and white photograph of woman wearing snow gear holding skis,person|skis,person|skis,,False
52891,000000052891.jpg,a shaggy dog holds a frisbee on the beach,dog|frisbee|person,dog|frisbee,,False
52996,000000052996.jpg,people in camouflage are gathered around a kitchen,backpack|book|bowl|cup|dining table|handbag|knife|oven|person|refrigerator,person,,False
53505,000000053505.jpg,a bathroom with a toilet and towel rack with jars on it,bottle|cell phone|toilet,toilet,,False
53529,000000053529.jpg,a dog is sitting in the truck door and is wearing a st patricks hat,car|dog|person|truck,dog|truck,,False
53624,000000053624.jpg,an elephant with water standing in its enclosure,elephant|person,elephant,,False
53626,000000053626.jpg,three people with skis and ski poles standing on the snow,person|skis,person|skis|skis,,False
53909,000000053909.jpg,person showing an iphone with the finger on a keyboard,cell phone|person,person|cell phone|keyboard,keyboard,True
53994,000000053994.jpg,a red and blue parking meter on the sidewalk,car|parking meter,parking meter,,False
54123,000000054123.jpg,a herd of zebras in a grassy plain,zebra,zebra,,False
54164,000000054164.jpg,a man in a black wet suit riding a wave on top of a surfboard,motorcycle|person|surfboard,person|surfboard,,False
54592,000000054592.jpg,two skiers standing on a snowy mountain slope at sunset,backpack|person|skis,person,,False
54593,000000054593.jpg,little league baseball game with player up to plate,backpack|baseball bat|baseball glove|bottle|car|chair|motorcycle|person|sports ball,person,,False
54605,000000054605.jpg,a slice of cake is next to a beverage at a cafe,cake|chair|cup|dining table|fork|person,cake,,False
54628,000000054628.jpg,a three tiered cake on a table with a blue cloth,cake|chair|dining table|person|potted plant,cake|dining table,,False
54654,000000054654.jpg,a woman is cooking a meal in a pot,oven|person,person,,False
54931,000000054931.jpg,a girl in tights and heels is holding a rope near a horse,horse|person,person|horse,,False
54967,000000054967.jpg,a street with tall buildings and trees next to cars,car|person|traffic light|truck,car,,False
55002,000000055002.jpg,a toilet with a metal flush toilet bowl,chair|person|toilet,toilet|toilet|bowl,bowl,True
55022,000000055022.jpg,there is a pink bike in a room with wooden floors,bicycle|person,bicycle,,False
55072,000000055072.jpg,there is a tall giraffe walking along the savannah,giraffe|person,giraffe,,False
55150,000000055150.jpg,two children sitting in luggage carts by cars,backpack|book|car|person|suitcase,person|suitcase|car,,False
55167,000000055167.jpg,a yellow and blue bus driving down the road,backpack|bus|car|person|truck,,,False
55299,000000055299.jpg,bird standing on the edge of a rocky beach,bird|umbrella,bird,,False
55528,000000055528.jpg,young man sitting on couch holding paper bag with toothbrush,book|chair|clock|couch|person|remote|toothbrush,person|couch|toothbrush,,False
55950,000000055950.jpg,a man in an orange shirt is playing tennis,person|sports ball|tennis racket,person|orange,orange,True
56127,000000056127.jpg,an unusual looking kitchen that looks like a ship,bench|cup|oven|refrigerator|sink,boat,boat,True
56288,000000056288.jpg,a big sandwich on a plate in front of a computer,dining table|keyboard|sandwich|tv,sandwich|laptop,laptop,True
56344,000000056344.jpg,three computer monitors and two laptops sitting on a desk,cell phone|dining table|keyboard|laptop|mouse|remote|tv,laptop|tv|laptop|dining table,,False
56350,000000056350.jpg,there is a photo of people on the floor and under the urinal,person|toilet,person|toilet,,False
56545,000000056545.jpg,bird perched on branch of tree in natural area,bird,bird,,False
57027,000000057027.jpg,an adult elephant walking next to a baby elephant,elephant|person,person|elephant|person|elephant,,False
57149,000000057149.jpg,a car drives by a bus that is passing a train,bus|car|traffic light|train,car|train,,False
57150,000000057150.jpg,a girl holding a large teddy bear while standing next to backpacks,backpack|bear|person|teddy bear,person|teddy bear|backpack,,False
57232,000000057232.jpg,various types and shapes of hand carved wooden items,baseball bat|chair|vase,,,False
57238,000000057238.jpg,a white refrigerator sitting next to a dining room table,chair|dining table|refrigerator,refrigerator|dining table,,False
57244,000000057244.jpg,"an old, rusted locomotive sitting on a train track",train,train|train,,False
57597,000000057597.jpg,a group of people playing soccer on a field,backpack|bench|car|person|sports ball|truck,person,,False
57672,000000057672.jpg,a dragon boat race on a river,boat|car|person|truck,boat,,False
57725,000000057725.jpg,an old building near a bridge with a clock tower on top,clock,clock,,False
57760,000000057760.jpg,people gathered on the beach watching a kite fly,dog|kite|person,person|kite,,False
58029,000000058029.jpg,"a bathroom with a mirror, sink and toilet",sink|toilet,sink|toilet,,False
58111,000000058111.jpg,a orange and white cat laying on top of a dresser,book|cat|dining table|orange|sink,orange|cat,,False
58350,000000058350.jpg,a woman eating a slice of pizza next to another person,couch|knife|person|pizza,person|pizza|person,,False
58384,000000058384.jpg,two elephants stand behind a wooden fence in a field,elephant|train,elephant,,False
58393,000000058393.jpg,couple sitting on a bench looking out over the ocean,bench|person,bench,,False
58539,000000058539.jpg,a man in a red hat and tie walking down the street,car|person|tie,person|tie,,False
58636,000000058636.jpg,a sign for parking and glady's hanging from the side of a wooden,,,,False
58655,000000058655.jpg,a clock stands in front of a red brick building,clock,clock,,False
58705,000000058705.jpg,a man and a woman pose in front of a backdrop with record disks,banana|person|tie,person|person,,False
59044,000000059044.jpg,a large crowd of people watching a wii game,person|remote|tv,person,,False
59386,000000059386.jpg,a group of giraffes are standing together in a green field,car|giraffe|zebra,giraffe,,False
59598,000000059598.jpg,a silver laptop with a banana and some muffins,banana|cake|cell phone|chair|dining table|keyboard|laptop|mouse|person,laptop|banana,,False
59635,000000059635.jpg,two pictures of a guy with a surfboard in the water,bicycle|person|surfboard,person|surfboard,,False
59920,000000059920.jpg,the view of a tiled bathroom with toilet and bidet,toilet,toilet,,False
60052,000000060052.jpg,a woman holding an intricately designed umbrella,person|umbrella,person|umbrella,,False
60090,000000060090.jpg,a yellow train pulls into a station and onto the tracks,person|train,train,,False
60102,000000060102.jpg,two young men are playing soccer on a grassy field,person|sports ball,person,,False
60347,000000060347.jpg,a man sits alone on a bench in a wooded area,bench|person,person|bench,,False
60363,000000060363.jpg,a clock on the side of a building with a bd bank sign,bird|clock,clock,,False
60449,000000060449.jpg,laptop on small table on balcony next to the beach,chair|couch|dining table|laptop,laptop|dining table,,False
60507,000000060507.jpg,a baseball player up to bat during a game,baseball bat|baseball glove|cell phone|chair|person|sports ball,person,,False
60770,000000060770.jpg,two zebras standing in the grass near trees,giraffe|zebra,zebra,,False
60823,000000060823.jpg,a large group of birds and cows in a courtyard,bird|bowl|cow|person,bird|cow,,False
60835,000000060835.jpg,"a dog in a cage, sitting on his bed and facing the ground",bed|bowl|dog,dog|bed,,False
60855,000000060855.jpg,a pile of various fruits on top of a white surface,apple|orange,,,False
60886,000000060886.jpg,a baseball team huddles together at the pitcher's mound,baseball glove|person,person,,False
60899,000000060899.jpg,a little girl plays with a hairbrush in the living room,book|chair|horse|person,person,,False
60932,000000060932.jpg,a man dressed in white is dancing while other people in formal wear are standing in,dining table|person|tie,person|person,,False
61108,000000061108.jpg,a blue bicycle parked by a large silver trash can,bench|bicycle|car|dog,bicycle,,False
61171,000000061171.jpg,several cows are grazing together in a snowy area,cow|horse,cow,,False
61268,000000061268.jpg,a cargo train is on the tracks in front of a wire fence,bowl|handbag|person|traffic light|train,train,,False
61333,000000061333.jpg,a orange cat laying on a blanket in front of bookshelves,bed|book|cat|orange,orange|cat,,False
61418,000000061418.jpg,children playing checkers on the deck of a boat,boat|chair|person,person|boat,,False
61471,000000061471.jpg,there is a dog that is digging in a bathroom,bottle|dog|toilet,dog,,False
61584,000000061584.jpg,a man standing next to a woman with a statue of a dog on the ground,chair|dining table|horse|person,person|person|dog,dog,True
61658,000000061658.jpg,a plate of broccoli and cauliflower on a table,broccoli,broccoli|dining table,dining table,True
61747,000000061747.jpg,an adult in purple snowsuit holding ski poles,person|skis,person|skis,,False
61960,000000061960.jpg,a woman laying on a bed wearing stockings and high heels,bed|person,person|bed,,False
62025,000000062025.jpg,"a bathroom with sink, toilet, mirror and tub",bottle|cup|sink|toilet,sink|toilet,,False
62353,000000062353.jpg,giraffes in zoo enclosure with trees and people,giraffe|person,giraffe|person,,False
62355,000000062355.jpg,a baseball player is standing at home plate,baseball bat|baseball glove|person,person,,False
62554,000000062554.jpg,"four bowls with food, one of them containing broccoli and one containing vegetables",bowl|broccoli|dining table|fork,bowl|broccoli,,False
62692,000000062692.jpg,a lady tennis player prepares to return the ball,person|sports ball|tennis racket,person|person|sports ball,,False
62808,000000062808.jpg,two men sitting at a restaurant taking pictures of a pizza,bottle|cell phone|chair|dining table|knife|person|pizza,person|pizza,,False
63047,000000063047.jpg,there is a man eating in front of a chinese tea house,cup|person,person,,False
63154,000000063154.jpg,a person on a surf board in the water,person|surfboard,person,,False
63552,000000063552.jpg,an orange cat sitting in front of a mirror,cat|dining table|orange,orange|cat,,False
63602,000000063602.jpg,a laptop computer is set up on a small desk with other electronics,book|cup|dining table|laptop,laptop|dining table,,False
63740,000000063740.jpg,two computer monitors and a keyboard on a desk,banana|cup|dining table|keyboard|laptop|orange|person|tv,laptop|tv|keyboard|dining table,,False
63965,000000063965.jpg,a woman holding a plate with a piece of cake on it,cake|person|spoon,person|cake,,False
64084,000000064084.jpg,a plate of bread on a table with a knife and fork,bottle|bowl|dining table|knife|person|sandwich|spoon,dining table|knife|fork,fork,True
64359,000000064359.jpg,a group of zebras and giraffes in a zoo,giraffe|zebra,zebra|giraffe,,False
64462,000000064462.jpg,a person on skis poses for the camera,person|skis,person|skis,,False
64495,000000064495.jpg,the parking meter has been placed on a pole outside,parking meter|tie,parking meter,,False
64499,000000064499.jpg,two zebras are standing in front of a building,zebra,zebra,,False
64523,000000064523.jpg,black and white photograph of several young girls posing for a group picture,car|person|tennis racket,person,,False
64574,000000064574.jpg,"a hair brush, a razor, a razor blade, and a razor blade",bed|person,,,False
64718,000000064718.jpg,a man in blue playing tennis on a court,person|sports ball|tennis racket,person,,False
64868,000000064868.jpg,a man putting his dog in the oven,bottle|cat|chair|dog|oven|person,person|dog|oven,,False
64898,000000064898.jpg,two children on boogie boards in the ocean,person|surfboard,person,,False
65074,000000065074.jpg,a bed with a yellow comforter and a window,bed|book,bed,,False
65288,000000065288.jpg,a group of people sitting and standing around some yellow benches,backpack|bicycle|bird|chair|dining table|person|potted plant,person|bench,bench,True
65350,000000065350.jpg,skateboarders performing tricks on ramps at a skate park,backpack|bicycle|car|person|skateboard,person,,False
65455,000000065455.jpg,giraffe eating out of the hand of a crowd,giraffe|person,giraffe,,False
65485,000000065485.jpg,a gray and red four doored jeep with a dog in the back,car|chair|dog|person|truck,car|dog,,False
65736,000000065736.jpg,a female tennis player in action on the court,person|sports ball|tennis racket,person|person,,False
65798,000000065798.jpg,a group of baseball players in a stadium,baseball bat|baseball glove|person|sports ball,person,,False
66038,000000066038.jpg,two women and a man sit under brightly colored umbrellas on the beach,bird|chair|person|umbrella,person|person|umbrella,,False
66135,000000066135.jpg,a yellow train is parked at a train station,person|train,train|train,,False
66231,000000066231.jpg,chefs working in the kitchen area of a restaurant,apple|banana|bottle|bowl|knife|orange|person|refrigerator|sink,person,,False
66523,000000066523.jpg,a bed with white linens and a canopy over it,bed,bed,,False
66561,000000066561.jpg,two sheep are resting in the dirt near one another,person|sheep,sheep,,False
66635,000000066635.jpg,a computer desk with a desktop computer and mouse,apple|dining table|keyboard|laptop|mouse|remote|tv,laptop|dining table|laptop|mouse,,False
66706,000000066706.jpg,a cup and saucer next to a magazine with some bananas on it,banana|cake|cup|dining table|laptop|person,cup|banana,,False
66771,000000066771.jpg,"man and woman at a table with cups of coffee, an iphone and two empty",bowl|cell phone|couch|cup|dining table|person|spoon,person|person|dining table|cup|cell phone,,False
66817,000000066817.jpg,a white plate topped with food next to a cup of milk,bowl|carrot|dining table|fork|spoon,cup,cup,True
66841,000000066841.jpg,a toaster with a face made of spoons and a whisk,bottle|person|spoon|toaster,toaster|spoon,,False
66886,000000066886.jpg,a small girl brushes her hair with a pink brush,person,person,,False
66926,000000066926.jpg,there are many glazed donuts on the table,dining table|donut,donut|dining table,,False
67180,000000067180.jpg,woman in green hat and pink pants sitting on wooden bench,bench|person,person|bench,,False
67213,000000067213.jpg,a dog jumping into a pool of water,car|dog|person,dog,,False
67310,000000067310.jpg,a skateboarder is jumping over a ramp in a skatepark,person|skateboard,person,,False
67315,000000067315.jpg,a man that is leaning against his shirt with a tie on,person|tie,person|tie,,False
67406,000000067406.jpg,two people stand in a large open field while a kite hovers,kite|person,person|kite,,False
67534,000000067534.jpg,man wearing a tie with multiple sections and an odd crossbone,chair|person|tie,person|tie,,False
67616,000000067616.jpg,a city street with cars and people dining outdoors,bicycle|car|chair|dining table|fire hydrant|parking meter|person|potted plant|truck|vase,car|person,,False
67896,000000067896.jpg,an ornate clock is hanging outside near an open structure,clock,clock,,False
68078,000000068078.jpg,an orange curtain stands in front of the sink and toilet,bottle|dog|orange|sink|toilet,orange|sink|toilet,,False
68093,000000068093.jpg,two people posing next to an american motorcycle,car|chair|motorcycle|person,person|motorcycle,,False
68286,000000068286.jpg,a very large bed in the room with white pillows,bed,bed,,False
68387,000000068387.jpg,"a batter, catcher and umpire at home plate",baseball bat|baseball glove|person,,,False
68409,000000068409.jpg,an old photo of the young boys in school uniforms,person|tie,person,,False
68628,000000068628.jpg,a man flying through the air while riding a skateboard,person|skateboard,person|skateboard,,False
68765,000000068765.jpg,a close up of a keyboard with an apple mouse near by,dining table|keyboard|laptop|mouse,keyboard|apple|mouse,apple,True
68833,000000068833.jpg,an older kitchen with red carpet and wood paneling,bowl|chair|clock|microwave|oven|refrigerator|sink|tv,,,False
68933,000000068933.jpg,black and white photograph of three zebras eating in grassy area,zebra,zebra,,False
69106,000000069106.jpg,a group of zebras standing next to a stone wall,zebra,zebra,,False
69138,000000069138.jpg,a traffic light showing a frowning face drawn on it,stop sign|traffic light|truck,traffic light,,False
69213,000000069213.jpg,two men with hats and canes are posing together,motorcycle|person,person,,False
69224,000000069224.jpg,a man and a woman eating donuts while sitting at a table,bottle|chair|dining table|donut|person,person|person|donut|dining table,,False
69356,000000069356.jpg,a man and woman standing next to a fruit stand,apple|banana|car|person,person|person,,False
69795,000000069795.jpg,lilacs in watering can sitting on porch window sill,potted plant|vase,,,False
70048,000000070048.jpg,"a meal on the airplane with a drink, salad and soup",airplane|bowl|cup|dining table|sandwich|wine glass,airplane,,False
70158,000000070158.jpg,three zebras standing around inside an enclosure,person|zebra,zebra,,False
70229,000000070229.jpg,a small stuffed animal is sitting on a bench,bench|person|teddy bear,bench,,False
70254,000000070254.jpg,a green train pulling into a loading platform,backpack|bench|handbag|person|train,train,,False
70739,000000070739.jpg,two women pose with their wine glasses as they pose for the camera,dining table|person|wine glass,person|wine glass,,False
70774,000000070774.jpg,an antique photo of a motorcycle with lots of bikes on top of it,bicycle|bird|motorcycle,motorcycle|bicycle,,False
71226,000000071226.jpg,a couple of dogs and cats sleeping on top of a bed,bed|book|cat|dog,dog|cat|bed,,False
71451,000000071451.jpg,a white bed with several folded pillows and a towel on it,bed,bed,,False
71711,000000071711.jpg,old airplanes on display in a hangar with people standing near,airplane|handbag|person,airplane|person,,False
71756,000000071756.jpg,two dark bears are seen walking in the forest at night,bear,bear,,False
71877,000000071877.jpg,a man riding a skateboard over a brick pillar,person|skateboard|traffic light,person|skateboard,,False
71938,000000071938.jpg,a young man sleeping with a cell phone on his head,bed|cell phone|person,person|cell phone,,False
72281,000000072281.jpg,a young man in plaid shirt jumping on a skateboard,person|skateboard|surfboard,person|skateboard,,False
72795,000000072795.jpg,"a view of a baseball stadium with a pitcher on the mound, and a batter",baseball bat|baseball glove|person|sports ball,person,,False
72813,000000072813.jpg,a black dog sitting on top of a bed,bed|dog|tv,dog|bed,,False
72852,000000072852.jpg,a bicycle parked on the side of a street next to a pedestrian zone sign,bicycle|handbag|person,bicycle,,False
73118,000000073118.jpg,two large teddy bears sitting side by side,couch|teddy bear,teddy bear,,False
73153,000000073153.jpg,a man talks on his cell phone as he stands in the woods,cell phone|person,person|cell phone,,False
73326,000000073326.jpg,an open refrigerator with different foods inside in a kitchen,bottle|bowl|refrigerator,refrigerator,,False
73533,000000073533.jpg,two little boys sitting down while looking at some cell phones,bench|book|cell phone|person,person|cell phone,,False
73702,000000073702.jpg,two men talking and standing in front of a transit bus,backpack|handbag|person|umbrella,person,,False
73946,000000073946.jpg,two men are holding an oversized surfboard with a shark painting on it,bed|person|surfboard,person|surfboard,,False
74058,000000074058.jpg,a black and white photo of a restaurant with a bicycle parked in front of it,bicycle|car|chair|dining table|handbag|person|truck|umbrella,bicycle,,False
74092,000000074092.jpg,a tennis player jumping in the air to hit a serve,person|sports ball|tennis racket,person,,False
74200,000000074200.jpg,there are many surfboards that are on the table,person|surfboard,surfboard|dining table,dining table,True
74209,000000074209.jpg,a clean modern kitchen with four bar stools,apple|banana|bottle|bowl|chair|clock|cup|dining table|orange|oven|refrigerator|sink,chair,,False
74256,000000074256.jpg,two ladies checking on their smart phones as they stand by a train,backpack|bus|cell phone|handbag|person|train,person|cell phone|train,,False
74457,000000074457.jpg,a man with a surfboard standing by the ocean,person|surfboard,person|surfboard,,False
74646,000000074646.jpg,a person flying a kite on a beach,chair|cup|kite|person,person|kite,,False
74733,000000074733.jpg,a table with a bunch of glasses of beer and pizza,chair|cup|dining table|person|pizza,dining table|pizza,,False
74860,000000074860.jpg,a person riding on top of a snowboard down a slope,person|snowboard,person|snowboard,,False
75393,000000075393.jpg,four combs and a toothbrush are on display in an exhibition case,dining table|fork,toothbrush,toothbrush,True
75456,000000075456.jpg,"the pizza has cheese, ham and pineapple toppings",pizza,pizza,,False
75612,000000075612.jpg,group of young people in an office setting playing wii,chair|person|remote,person,,False
76211,000000076211.jpg,the front of a building with a clock on it,clock,clock,,False
76261,000000076261.jpg,a pair of birds flying over mountains on a hazy day,bird,bird,,False
76416,000000076416.jpg,a double decker bus has been decorated as a ipod advertisement,bicycle|bus|cell phone|person,,,False
76417,000000076417.jpg,a dog hanging its head out the window,car|dog|person|traffic light|truck,dog,,False
76468,000000076468.jpg,two female tennis players shaking hands at the end of a game,chair|person|tennis racket,person|person,,False
76547,000000076547.jpg,a man sitting at a table in a train station,backpack|bench|bicycle|chair|dining table|laptop|orange|person|tie|traffic light|train,person|dining table|train,,False
76625,000000076625.jpg,people walking by a blue and yellow train near the side of a mountain,cell phone|handbag|person|train,person|train,,False
76731,000000076731.jpg,an orange rubber pen is on top of a blue laptop,dining table|laptop|orange,orange|laptop,,False
77396,000000077396.jpg,two cats in front of television playing,book|cat|chair|dining table|laptop|remote|tv,cat|tv,,False
77460,000000077460.jpg,people standing in a field flying kites under a cloudy sky,kite|person,person|kite,,False
77595,000000077595.jpg,cat lying on a plaid comforter by a laptop,bed|cat|laptop|orange,cat|laptop,,False
78032,000000078032.jpg,a metal and glass structure with a bench near by,bench|boat|person,bench,,False
78170,000000078170.jpg,two young woman using cellphones on a train,bottle|car|cell phone|chair|handbag|person|train,person|cell phone|train,,False
78266,000000078266.jpg,the inside of an industrial style restaurant kitchen,apple|boat|bowl|carrot|knife|orange|person|refrigerator|sink,,,False
78404,000000078404.jpg,four girls are sitting on a bench in the sun,bench|handbag|person,person|bench,,False
78420,000000078420.jpg,the cat is sleeping in front of the laptop,cat|chair|keyboard|laptop,cat|laptop,,False
78426,000000078426.jpg,a gray cat is sitting on a desk near a telephone,cat|cell phone|cup|dining table,cat|dining table|cell phone,,False
78565,000000078565.jpg,a group of people on the beach next to sailboats,boat|dog|person,person|boat,,False
78748,000000078748.jpg,motorcycles are parked near an orange tent,backpack|bicycle|motorcycle|person,motorcycle|orange,orange,True
78823,000000078823.jpg,dog wearing a pink bandanna sitting in the back of a brown pickup truck,car|dog|potted plant,dog|truck|truck,truck|truck,True
78843,000000078843.jpg,a couple hugging their heads together at a party,person|tie,,,False
78915,000000078915.jpg,a tennis player reaching for a ball with her racquet,person|sports ball|tennis racket,person|sports ball,,False
78959,000000078959.jpg,a banana tree is in bloom and it's still growing,banana,banana,,False
79014,000000079014.jpg,a man holding up an orange behind a mirror,orange|person|sports ball,person|orange,,False
79031,000000079031.jpg,a woman riding on top of a surfboard on the beach,person|surfboard,person|surfboard,,False
79034,000000079034.jpg,blue fire hydrant in a park near some trees,car|fire hydrant,fire hydrant,,False
79144,000000079144.jpg,two young bears playing together in an enclosure,bear,bear,,False
79188,000000079188.jpg,a couple of giraffes standing next to each other on a field,giraffe,giraffe,,False
79229,000000079229.jpg,a man riding on the back of a white horse next to a dog,dog|horse|person,person|horse|dog,,False
79408,000000079408.jpg,a stop sign with a tree in the background,stop sign,stop sign,,False
79565,000000079565.jpg,two giraffes standing on a dry land,giraffe|person,giraffe,,False
79588,000000079588.jpg,a large building with a clock on the front of it,clock|person,clock,,False
79651,000000079651.jpg,three bottles of beer and three ripe bananas on a wooden table,banana|bottle|dining table,bottle|banana|dining table,,False
79837,000000079837.jpg,the moon is setting over sailboats docked in the harbor,boat,boat,,False
79969,000000079969.jpg,a tennis player is serving the ball in front of a crowd,chair|person|sports ball|tennis racket,person|sports ball,,False
80022,000000080022.jpg,a man wearing a white shirt and a white hat playing tennis,person|sports ball|tennis racket,person,,False
80057,000000080057.jpg,a wooden table topped with an teddy bear and wooden toy blocks,dining table|person|teddy bear,dining table|teddy bear,,False
80153,000000080153.jpg,"a person wearing skis, holding poles with a dog behind them",dog|person|skis,person|skis|dog,,False
80273,000000080273.jpg,a man riding a snowboard down a snow covered slope,person|snowboard,person|snowboard,,False
80274,000000080274.jpg,an adult elephant with a young elephant in an enclosure,elephant|person,person|elephant|elephant,,False
80340,000000080340.jpg,a little boy holding a suitcase and standing by some people,chair|cup|dining table|person|suitcase|tie|wine glass,person|suitcase|person,,False
80413,000000080413.jpg,a stuffed bear is sitting on the controls in a car,bear|car|teddy bear,bear|car,,False
80659,000000080659.jpg,horses racing together on a track at a racetrack,horse|person,horse,,False
80666,000000080666.jpg,a brown and white cat sitting on top of a cement bench,bench|cat,cat|bench,,False
80671,000000080671.jpg,a girl in blue jacket and red ski pants skiing down hill,person|skis,person|skis,,False
80932,000000080932.jpg,a little boy eating a slice of pizza at a restaurant,chair|cup|dining table|fork|person|pizza,person|pizza,,False
80949,000000080949.jpg,a kitten laying on top of a laptop,bottle|cat|cup|keyboard|laptop,cat|laptop,,False
81061,000000081061.jpg,a couch and a chair sitting in the grass next to each other,chair|couch|suitcase,couch|chair,,False
81394,000000081394.jpg,a truck is parked in a city street,car|motorcycle|person|truck,truck,,False
81594,000000081594.jpg,a girl standing holding an umbrella near a wooden structure,handbag|person|umbrella,person|umbrella,,False
81738,000000081738.jpg,a person cutting a cake with a knife,bottle|cake|dining table|knife|person,person|cake|knife,,False
81766,000000081766.jpg,three black dogs sitting on top of some steps,dog,dog,,False
81988,000000081988.jpg,a group of people standing on top of surfboards on a beach,person|surfboard,person|surfboard,,False
82085,000000082085.jpg,a passenger train that is traveling down the track,person|train,person|train,,False
82180,000000082180.jpg,two stuffed animals sitting on a wooden bench,bear|chair|teddy bear,bench,bench,True
82688,000000082688.jpg,a woman playing wii while another watches her,cell phone|person|remote,person,,False
82696,000000082696.jpg,"a bird walking around inside a restaurant, with a chair in front of it",bird|chair|cup|dining table|person,bird|chair,,False
82715,000000082715.jpg,a man riding a wave on top of a surfboard,person|surfboard,person|surfboard,,False
82765,000000082765.jpg,a bed in front of a window with an open book,bed|laptop,bed|book,book,True
82807,000000082807.jpg,a dog sitting at a table with a cupcake,cake|chair|cup|dining table|dog,dog|dining table|cake,,False
82812,000000082812.jpg,commuters and passenger trains at a station platform,backpack|handbag|person|suitcase|train,person|train,,False
82821,000000082821.jpg,a row of boats parked on a dock next to a lake,bench|bicycle|boat|car|person|truck,boat,,False
82846,000000082846.jpg,the trolley is headed down the city streets,bus|car|person|stop sign,bus,,False
82986,000000082986.jpg,three men play frisbee on the hillside while one watches,frisbee|handbag|person,person|frisbee,,False
83113,000000083113.jpg,two elephants in a fenced in area with trees,elephant,elephant,,False
83172,000000083172.jpg,a female tennis player about to serve the ball,chair|person|sports ball|tennis racket,person|person|sports ball,,False
83531,000000083531.jpg,hot dogs are cooked on the grill at an outdoor food market,bottle|cup|hot dog|person,hot dog,,False
83540,000000083540.jpg,a woman on skis stands in the middle of snow - covered forest,person|skis,person|skis,,False
84031,000000084031.jpg,a baseball player swinging at a baseball during a game,baseball bat|baseball glove|person|sports ball,person,,False
84170,000000084170.jpg,a bus driving in the rain near some parked cars,bus|car|person,car,,False
84241,000000084241.jpg,three women standing in a kitchen preparing food,bottle|bowl|broccoli|dining table|fork|oven|person|sandwich|sink|spoon,person,,False
84270,000000084270.jpg,many people walk around an airport holding luggage,backpack|clock|handbag|person|suitcase|tie,person|suitcase,,False
84362,000000084362.jpg,a cat and a baby sit on a couch in front of the television,cat|chair|couch|person|remote|truck|tv,cat|person|couch|tv,,False
84431,000000084431.jpg,a slice of pizza on a plate with a tv in the background,pizza|tv,pizza|tv,,False
84477,000000084477.jpg,a person sitting on a beach chair under an umbrella,chair|person|umbrella,person|chair|umbrella,,False
84492,000000084492.jpg,a skateboarder is riding the rails of a rail,bench|car|person|skateboard,person,,False
84650,000000084650.jpg,cat sitting on top of a suitcase next to a pile of luggage,backpack|cat|handbag|suitcase,cat|suitcase|suitcase,,False
84664,000000084664.jpg,"an english breakfast with egg, potatoes, salmon and a biscuit",bowl|dining table|fork|spoon,,,False
84674,000000084674.jpg,two adults holding a baby on the kitchen,book|clock|couch|donut|person|tv,person|person,,False
