image_id,fname,caption,gt,mentioned,wrong,is_hall
123321,000000123321.jpg,a closeup photo of soup made with broccoli and carrots,bowl|broccoli|carrot|dining table,broccoli|carrot,,False
123480,000000123480.jpg,a young man in glasses brushing his teeth,cell phone|person|toothbrush,person,,False
123585,000000123585.jpg,there are many birds on the road eating bread,bird|bowl|donut|fork,bird,,False
123633,000000123633.jpg,a woman and some small children sitting at a table,book|bowl|chair|dining table|person|scissors,person|person|dining table,,False
124277,000000124277.jpg,multiple train tracks in front of a large cityscape,car|train|truck,train,,False
124442,000000124442.jpg,a woman holding a kite while standing on a sandy beach,kite|person,person|kite,,False
124636,000000124636.jpg,two brown and black cows standing in an enclosed pen,cow|person,cow,,False
124659,000000124659.jpg,living room with furniture and decor,book|chair|clock|couch|dining table|laptop|person,,,False
124798,000000124798.jpg,the city bus is moving along the busy street,bus|car|person|truck|umbrella,,,False
124975,000000124975.jpg,two zebras standing next to each other on a field,zebra,zebra,,False
125062,000000125062.jpg,several teddy bears are sitting on a shelf,book|teddy bear,teddy bear,,False
125072,000000125072.jpg,cows stand near the water near green grass,cow,cow,,False
125129,000000125129.jpg,two businesswomen standing and sitting at a round table discussing paperwork,book|cell phone|chair|dining table|person,dining table,,False
125211,000000125211.jpg,a zebra standing under a tree in an enclosure,zebra,zebra,,False
125245,000000125245.jpg,a colorful aquarium is filled with many colorful fish,broccoli,,,False
125257,000000125257.jpg,the person is skiing down a snowy hill,person|snowboard,person,,False
125405,000000125405.jpg,two dogs that are running together outside,dog|frisbee,dog,,False
125472,000000125472.jpg,a young man jumping with a skate board,person|skateboard,person,,False
125572,000000125572.jpg,people on bicycles ride on the street near big ben,backpack|bicycle|bus|clock|handbag|motorcycle|person|traffic light|truck,person|bicycle,,False
125778,000000125778.jpg,a living room has a white rug and large windows,bottle|car|chair|couch|dining table|potted plant|vase,,,False
125806,000000125806.jpg,two black cows are next to each other,cow,cow,,False
125850,000000125850.jpg,a cat curled up in a bowl on a wooden floor,bowl|cat|dining table|sports ball,cat|bowl,,False
125936,000000125936.jpg,people looking at produce in a market,apple|banana|bottle|bowl|person,person,,False
125952,000000125952.jpg,a rolling suitcase with a green jacket on top,suitcase,suitcase,,False
126107,000000126107.jpg,a seagull flying over the beach at a pier,bird|boat|person,bird,,False
126110,000000126110.jpg,a yellow truck with a dog sticking out of the side door,car|chair|dog|person|truck,truck|dog,,False
126137,000000126137.jpg,a man is playing tennis in front of an audience,chair|person|tennis racket,person,,False
126216,000000126216.jpg,some very large animals walking in the tall grass,elephant,,,False
126226,000000126226.jpg,a row of baseball gloves and gloves on the ground,baseball bat|baseball glove|person,baseball glove,,False
126592,000000126592.jpg,a stop sign on a street corner near a parking lot,car|stop sign,stop sign,,False
127092,000000127092.jpg,an intersection with several vehicles driving in front of buildings,bus|car|fire hydrant|handbag|person|potted plant|stop sign|train,,,False
127135,000000127135.jpg,a pig sitting on top of a shopping cart,dog,,,False
127182,000000127182.jpg,this is a very well decorated and clean kitchen,knife|microwave|oven|potted plant|refrigerator|sink|vase,,,False
127263,000000127263.jpg,two men jumping in the air to catch a frisbee,car|frisbee|person,person|frisbee,,False
127270,000000127270.jpg,a woman is playing tennis on a blue court,bench|chair|handbag|person|sports ball|tennis racket,person,,False
127394,000000127394.jpg,a group of people sitting around a table with food,bottle|bowl|chair|cup|dining table|person|pizza|spoon,person|dining table,,False
127476,000000127476.jpg,"a pizza with black olives, tomatoes, peppers and meat",dining table|pizza,pizza,,False
127494,000000127494.jpg,a dish on a plate with greens on it,broccoli|dining table|spoon,,,False
127517,000000127517.jpg,several surfboards leaning against a wall at the beach,surfboard|umbrella,surfboard,,False
127530,000000127530.jpg,the man is playing tennis on the court,person|sports ball|tennis racket,person,,False
127624,000000127624.jpg,the train is going through the city at sunset,train,train,,False
127660,000000127660.jpg,a woman with purple paint on her face sitting in a suitcase,person|suitcase,person|suitcase,,False
127955,000000127955.jpg,two bears in the water with their mouths open,bear,bear,,False
127987,000000127987.jpg,a bobble head doll sitting in front of a computer,dining table|keyboard|laptop|person|tv,laptop,,False
128051,000000128051.jpg,a bus that is sitting in the grass,bus|car|truck|umbrella,,,False
128112,000000128112.jpg,a person is skiing down a snowy hill,person|skis,person,,False
128148,000000128148.jpg,brown furniture in small living room with pink walls,book|chair|couch|dining table|potted plant|tv,,,False
128372,000000128372.jpg,a bus parked at a bus stop with people boarding,bus|car|handbag|orange|person,person,,False
128476,000000128476.jpg,a lot of cakes decorated with frosting and decorative flowers,cake|cup|person,cake,,False
128598,000000128598.jpg,a large basket filled with yellow and brown fruit,apple|dining table|orange,,,False
128654,000000128654.jpg,a man flying through the air holding a frisbee,frisbee|person,person|frisbee,,False
128658,000000128658.jpg,"a plate with waffles, ice cream and strawberries",banana|bed,,,False
128675,000000128675.jpg,someone windsurfing over a calm lake with a para sail,kite|person|skis|surfboard,,,False
128699,000000128699.jpg,a skate boarder making a jump over a brick wall,person|skateboard,,,False
128748,000000128748.jpg,a baseball player is talking to a referee,baseball bat|baseball glove|person,person,,False
129054,000000129054.jpg,a herd of zebras grazing in an open field,zebra,zebra,,False
129062,000000129062.jpg,this is a large restaurant with a sign on it,dining table|hot dog|parking meter|person|umbrella,,,False
129113,000000129113.jpg,a metal spoon laying on a bamboo surface,dining table|spoon,spoon,,False
129135,000000129135.jpg,a yellow and blue train parked next to a platform,bench|person|train,train,,False
129322,000000129322.jpg,a small bathroom with a toilet and shower,toilet,toilet,,False
129416,000000129416.jpg,several horses are grazing near the water,cow,horse,horse,True
129492,000000129492.jpg,two children in white suits playing a video game,book|chair|laptop|person|remote,person,,False
129756,000000129756.jpg,the shepherd is walking among the flock of sheep,dog|person|sheep,sheep,,False
129812,000000129812.jpg,a skier is in mid air after a jump,person|skis,person,,False
129945,000000129945.jpg,a baseball player swinging a bat on a field,baseball bat|baseball glove|person|sports ball,person,,False
130386,000000130386.jpg,a public sign reads the time at the bus stop,bench|bicycle|car|person,,,False
130465,000000130465.jpg,"an old, stone church with elaborate architectural features",clock,,,False
130566,000000130566.jpg,a train is traveling down the tracks through the countryside,car|train,train,,False
130579,000000130579.jpg,a man wearing a glove standing on a baseball field,baseball glove|person|sports ball,person,,False
130586,000000130586.jpg,a boy wearing a striped shirt holding a colorful kite,kite|person,person|kite,,False
130599,000000130599.jpg,a man is giving a giraffe something to feed,giraffe|person,person|giraffe,,False
130613,000000130613.jpg,a close up of a plate of food with fish,carrot|dining table|fork|knife,,,False
130699,000000130699.jpg,people are playing a game on a field in the fall,car|frisbee|person|truck,person,,False
130826,000000130826.jpg,an old couple on a park bench,bench|handbag|person,bench,,False
131131,000000131131.jpg,a cat is looking at something on a television,cat|laptop|tv,cat|tv,,False
131138,000000131138.jpg,two computer screens sit on top of a wooden desk,cup|dining table|keyboard|laptop|mouse|person|potted plant|spoon|tv,laptop|dining table,,False
131273,000000131273.jpg,a husky dog sitting on top of a car seat,car|chair|dog|person,dog|dog|car|chair,,False
131379,000000131379.jpg,a close up of a pie crust,cake,,,False
131386,000000131386.jpg,four fighter jets flying in the blue sky,airplane,airplane,,False
131431,000000131431.jpg,an ornate clock sits on the side of a building,clock,clock,,False
131444,000000131444.jpg,the man is wearing a hat and a brown jacket,person|tie,person,,False
131556,000000131556.jpg,a skier rides on a rail with mountains in the background,person|skis,person,,False
131938,000000131938.jpg,a brown and black cat wearing a tie and bowtie,bed|cat|tie,cat|tie,,False
132116,000000132116.jpg,"two bowls of beef, broccoli and noodles",bowl|broccoli|dining table,bowl|broccoli,,False
132329,000000132329.jpg,an open refrigerator with ice and drinks inside,bottle|refrigerator,refrigerator,,False
132375,000000132375.jpg,flower vase next to glass of drink on counter,bicycle|dining table|person|vase,vase,,False
132408,000000132408.jpg,two brown horses pulling a plow in a field,horse|person,horse,,False
132544,000000132544.jpg,a batter at home plate swinging the bat during a game,baseball bat|baseball glove|car|person|sports ball|umbrella,,,False
132587,000000132587.jpg,the young man is sitting on his skateboard,bench|bird|bottle|person,person|skateboard,skateboard,True
132622,000000132622.jpg,a grizzly bear eating grass in the wild,bear,bear,,False
132703,000000132703.jpg,a man on a skate board up a metal hand rail,person|skateboard,person,,False
132796,000000132796.jpg,people riding on the back of an elephant in forest,backpack|bench|chair|elephant|person,person|elephant,,False
132931,000000132931.jpg,two baseball players standing on the field during a game,baseball glove|person,person,,False
133000,000000133000.jpg,a commuter train passes over the elevated railway station,person|train,train,,False
133087,000000133087.jpg,a night time scene of the streets and signs,traffic light,,,False
133233,000000133233.jpg,a harbor with a large mountain range behind it,boat,,,False
133244,000000133244.jpg,a man standing on a tennis court holding a racquet,bottle|chair|person|sports ball|tennis racket,person,,False
133343,000000133343.jpg,man wearing sunglasses and a necktie posing for a camera,person|tie,person,,False
133418,000000133418.jpg,a young man in white tennis clothes playing tennis,person|sports ball|tennis racket,person,,False
133567,000000133567.jpg,a train is coming down the tracks near a building,person|train,train,,False
133631,000000133631.jpg,an elephant in captivity at a zoo is standing,elephant|person,elephant,,False
133645,000000133645.jpg,a boat is docked at a dock in a lake,bench|boat,boat,,False
133778,000000133778.jpg,a small brown cow is standing near a bigger cow,cow|person,cow|cow,,False
133819,000000133819.jpg,a blue bus is pulled up at a bus stop,bus|handbag|parking meter|person|traffic light,,,False
133969,000000133969.jpg,a baseball game in progress with the batter up to plate,baseball bat|baseball glove|bench|person|sports ball,,,False
134034,000000134034.jpg,a pasture with two horses next to a tree,horse,horse,,False
134096,000000134096.jpg,cat is drinking water out of the faucet in the bathroom,cat|sink|toilet,cat,,False
134112,000000134112.jpg,a dog that is laying down by a laptop,bed|dog|laptop,dog|laptop,,False
134322,000000134322.jpg,kites being flown in a large crowd near the water,kite|person,kite,,False
134689,000000134689.jpg,a giraffe standing on a dirt ground in the wild,giraffe,giraffe,,False
134722,000000134722.jpg,a white and blue train pulling into the train station,bench|person|train,train|train,,False
134856,000000134856.jpg,there are three horses that are on the beach,horse|person,horse,,False
134882,000000134882.jpg,there is a cat that is sleeping on the bed,bed|book|cat|laptop|teddy bear,cat|bed,,False
134886,000000134886.jpg,a plane in the air over a field and vehicles,airplane|car|person,airplane,,False
135410,000000135410.jpg,a blue carpeted ground with an odd parking meter,bicycle|car|motorcycle|parking meter|person|sports ball,parking meter,,False
135561,000000135561.jpg,the kitchen has several lights above a refrigerator,bottle|bowl|clock|cup|refrigerator|sink|toaster,refrigerator,,False
135604,000000135604.jpg,a man in a soccer uniform is on the field,car|person|sports ball,person,,False
135670,000000135670.jpg,a bicycle hanging from a rail next to an open window,bicycle|train,bicycle,,False
135673,000000135673.jpg,a plane flying in the sky with a plane below,airplane,airplane|airplane,,False
135872,000000135872.jpg,the small office has a laptop on it,book|chair|cup|dining table|keyboard|laptop|mouse|tv,laptop,,False
135890,000000135890.jpg,"big ben, the house of parliament under the clouds",clock|person,,,False
135902,000000135902.jpg,train on a track next to platform and glass ceiling,person|train,train,,False
136033,000000136033.jpg,this bathroom has an orange wall with black tiles,orange|potted plant|sink,orange,,False
136334,000000136334.jpg,the skier is racing through the snowy area,person|skis,person,,False
136355,000000136355.jpg,a dining room table with some flowered plants,bottle|bowl|chair|dining table|orange|potted plant|refrigerator|vase,dining table,,False
136466,000000136466.jpg,a white stove with a pot on top of it,clock|oven,oven,,False
136600,000000136600.jpg,a desk with a laptop and jars full of candy,bottle|bowl|cell phone|dining table|laptop,dining table|laptop,,False
136633,000000136633.jpg,a market with vegetables and other items on display,bowl|dining table|person|umbrella,,,False
136715,000000136715.jpg,a police officer riding a motorcycle in a parade,car|motorcycle|person|truck,person|motorcycle,,False
136772,000000136772.jpg,"a bowl filled with fruit that includes strawberries, oranges and limes",bowl|dining table|orange,bowl|orange,,False
136915,000000136915.jpg,two military men are looking at some paper,baseball bat|book|chair|person|sports ball|tie,person,,False
137106,000000137106.jpg,an infant laying down holding onto a pillow,bed|person,,,False
137246,000000137246.jpg,a woman holding a hot dog in her hand,bench|dining table|hot dog|person|potted plant|umbrella,person|hot dog,,False
137294,000000137294.jpg,a man is putting food into a large oven,oven|person|refrigerator,person|oven,,False
137576,000000137576.jpg,a group of cows eating hay in a barn,cow,cow,,False
137727,000000137727.jpg,a train is parked next to a loading area,backpack|car|handbag|person|suitcase|train|truck,train,,False
137950,000000137950.jpg,a black and white photo of an airplane flying,airplane,airplane,,False
138115,000000138115.jpg,an older man holding a orange with his mouth open,bird|handbag|orange|person,person|orange,,False
138241,000000138241.jpg,an overhead view of some tacos with sauce on it,dining table|hot dog,,,False
138492,000000138492.jpg,a black and white dog jumping up into the air,dog|frisbee,dog,,False
138550,000000138550.jpg,a fire hydrant on a sidewalk near a fence,chair|dining table|fire hydrant|orange,fire hydrant,,False
138639,000000138639.jpg,people walking down a street with some very tall buildings,bicycle|car|handbag|person|traffic light,person,,False
138819,000000138819.jpg,a sink in a bathroom with tiled walls,sink|toilet,sink,,False
138856,000000138856.jpg,a large loaf of bread on a tray on the burner,bowl|oven,,,False
138954,000000138954.jpg,a plate with sliced up vegetables and tuna,apple|dining table,,,False
138979,000000138979.jpg,a bus is stopped at a bus stop,bus|car|person,,,False
139077,000000139077.jpg,a young boy playing with an interactive game,book|laptop|person|remote|tv,person,,False
139099,000000139099.jpg,"several people shopping at an outdoor market,",apple|backpack|banana|bicycle|car|dog|handbag|motorcycle|person|umbrella,person,,False
139260,000000139260.jpg,a banana split in half and whip cream on top,banana|bowl|dining table|spoon,banana,,False
139684,000000139684.jpg,living room with yellow walls and black and white rug,book|cat|chair|couch|dining table|tv|vase,,,False
139871,000000139871.jpg,an older fighter plane sits on a runway,airplane,airplane,,False
139872,000000139872.jpg,a black and white dog lays down with its tongue out,dog|frisbee|person,dog,,False
139883,000000139883.jpg,the metal basket has multiple circular items in it,frisbee,,,False
140076,000000140076.jpg,a quilt on a wall above a dinning table with chairs,bottle|chair|dining table|vase|wine glass,dining table|chair,,False
140203,000000140203.jpg,an rv parked on the side of a road,dog|person|truck,,,False
140270,000000140270.jpg,a jockey is riding a horse on a course,horse|person,horse,,False
140286,000000140286.jpg,a horse drawn carriage is standing outside a building,horse|person,horse,,False
140420,000000140420.jpg,motorcycle parked on dirt road near trees with foliage,bicycle|motorcycle,motorcycle,,False
140439,000000140439.jpg,some flowers sitting inside of a glass vase,dining table|potted plant|vase,vase,,False
140556,000000140556.jpg,a group of construction workers standing around a fire hydrant,fire hydrant|orange|person|truck,person|fire hydrant,,False
140583,000000140583.jpg,a herd of animals crossing the street into the mountains,cow|person|sheep|truck,,,False
140640,000000140640.jpg,three women are standing together while cutting a cake,cake|dining table|knife|person|potted plant,person|cake,,False
140658,000000140658.jpg,the church is made of stone with two large windows,clock,,,False
140840,000000140840.jpg,kites in an open grassy field during a festival,kite|person|truck,kite,,False
140929,000000140929.jpg,a large clock mounted to the side of a building,clock,clock,,False
140987,000000140987.jpg,a girl holding a plate of food in front of her,chair|cup|dining table|person|pizza|potted plant,person,,False
141328,000000141328.jpg,this is a close up of a pasta salad,bowl|broccoli|spoon,,,False
141597,000000141597.jpg,a van is parked next to a car,car|truck,car|car,,False
141671,000000141671.jpg,a black and white photo shows men riding motorcycles in a field,bench|bicycle|horse|motorcycle|person,person|motorcycle,,False
141821,000000141821.jpg,a very large pizza with toppings on top of it,bench|bottle|bowl|dining table|person|pizza,pizza,,False
142092,000000142092.jpg,a pizza sits on top of a pan of pizza,pizza,pizza|pizza,,False
142238,000000142238.jpg,a soccer team is playing on a field,person|sports ball,,,False
142324,000000142324.jpg,a man driving a motorcycle through the city street,bicycle|handbag|motorcycle|person|truck,person|motorcycle,,False
142472,000000142472.jpg,there are many shops and businesses on the street,bus|car|person|truck,,,False
142585,000000142585.jpg,a street with lots of traffic waiting to cross the road,bus|car|motorcycle|person|traffic light|truck,,,False
142620,000000142620.jpg,a man sitting at a table with food on it,bench|bottle|bowl|chair|cup|dining table|knife|orange|person|spoon,person|dining table,,False
142790,000000142790.jpg,two snow skiers are laying in the snow together,person|skis|snowboard,person,,False
142971,000000142971.jpg,a family that is in the water on surfboards,person|surfboard,surfboard,,False
143068,000000143068.jpg,the kite is being flown on the beach,kite|person,kite,,False
143556,000000143556.jpg,a group of motorcyclists ride around in a row,motorcycle|person,,,False
143572,000000143572.jpg,spectators are watching a tennis game in progress,person|sports ball|tennis racket,,,False
143931,000000143931.jpg,a bus with scott brown advertising is parked,bus|person,,,False
143961,000000143961.jpg,"a crowd at a park, some with umbrellas",backpack|dog|handbag|person|umbrella,umbrella,,False
143998,000000143998.jpg,a bunch of carrots sitting on a cutting board,carrot|dining table|knife,carrot,,False
144003,000000144003.jpg,a man cutting a cake with a woman behind it,bowl|cake|chair|dining table|knife|person|refrigerator|remote,person|cake|person,,False
144114,000000144114.jpg,an airplane that is flying in the sky,airplane|person,airplane,,False
144300,000000144300.jpg,a honda motorcycle parked in the parking lot,bus|car|motorcycle|person|truck,motorcycle,,False
144333,000000144333.jpg,an asian girl on a bicycle in the city,bicycle|car|cell phone|handbag|person,person|bicycle,,False
144706,000000144706.jpg,the view through a rainy glass on the street,car|traffic light|truck,,,False
144784,000000144784.jpg,a hand pushing on the button of a blender,person,,,False
144798,000000144798.jpg,a small bathroom with toys on the floor,book|bottle|cup|person|toilet,,,False
144932,000000144932.jpg,a tugboat on the water in front of a shoreline,boat|person,boat,,False
144984,000000144984.jpg,a young boy playing a video game,couch|orange|person|remote,person,,False
145020,000000145020.jpg,several large stuffed animals are being displayed at disney world,bird|mouse|person|teddy bear,,,False
145591,000000145591.jpg,a clock with roman numerals is in front of palm trees,clock,clock,,False
145597,000000145597.jpg,four women sit in the grass around a picnic blanket,bottle|cup|handbag|orange|person|wine glass,person,,False
145620,000000145620.jpg,a man riding a dirt bike across a dirt track,bicycle|motorcycle|person,person|bicycle,,False
145665,000000145665.jpg,a person laying on the ground in a parking space,person|skateboard,person,,False
145781,000000145781.jpg,a dog chewing on a bottle of beer,bottle|dog,dog|bottle,,False
146155,000000146155.jpg,a man pouring wine in front of another man,bottle|person|wine glass,person|person,,False
146358,000000146358.jpg,a bride and groom with red roses around the cake,cake|chair|dining table|knife|person|tie|wine glass,person|person|cake,,False
146363,000000146363.jpg,an umbrella sitting on top of a beach near the ocean,chair|umbrella,umbrella,,False
146457,000000146457.jpg,two little girls that are in the kitchen,bottle|bowl|chair|dining table|person|pizza,person,,False
146489,000000146489.jpg,a glass of wine next to a slice of pizza,bottle|cell phone|dining table|pizza|wine glass,pizza,,False
146498,000000146498.jpg,green street signs pointing in different directions,car,,,False
146667,000000146667.jpg,a woman is fixing the front end of a moped,apple|backpack|car|chair|handbag|motorcycle|person,person|motorcycle,,False
146825,000000146825.jpg,a red and yellow train is parked at the station,clock|handbag|person|train,train,,False
146831,000000146831.jpg,two young children watching a skateboarder ride a halfpipe,car|person|skateboard,person|person,,False
147205,000000147205.jpg,"meat, potatoes, and other baked items sit on plates",cake|dining table,,,False
147223,000000147223.jpg,a bus on the street with advertising on its side,bus|car,,,False
147338,000000147338.jpg,a yellow fire hydrant with a green face and mouth,car|fire hydrant|truck,fire hydrant,,False
147415,000000147415.jpg,someone sitting in front of a laptop and papers,book|bottle|chair|cup|dining table|keyboard|laptop|person|remote,laptop,,False
147498,000000147498.jpg,a flock of birds flying over a sandy beach,bird|sports ball,bird,,False
147518,000000147518.jpg,"a bathroom with a toilet, mirror, and other items",book|sink|toilet,toilet,,False
147725,000000147725.jpg,an image of a city bus driving down the road,bus|car|person|truck,,,False
147729,000000147729.jpg,a crowd of people sitting in a dark room,cell phone|person,person,,False
147740,000000147740.jpg,a woman with a basket on her head walking down a street,banana|car|handbag|motorcycle|person,person,,False
147745,000000147745.jpg,two large trucks sitting parked on a road,truck,truck,,False
148508,000000148508.jpg,a red double decker bus driving down a street,bus|car|person,,,False
148620,000000148620.jpg,this is a view of an office in the process,dining table|keyboard|laptop|mouse|tv,,,False
148662,000000148662.jpg,a man standing in front of a paper wrapped hotdog,hot dog|person,person,,False
148707,000000148707.jpg,two oranges hanging from a tree filled with leaves,orange,orange,,False
148719,000000148719.jpg,"an old, red pickup truck parked in a yard",person|truck,truck|truck,,False
148730,000000148730.jpg,an old photo of two boats sitting at a pier,boat,boat,,False
148739,000000148739.jpg,a surfer riding on the wave near a pier,person|surfboard,,,False
148783,000000148783.jpg,two zebras in their pen eating and grazing,zebra,zebra,,False
148957,000000148957.jpg,a box of six donuts with different toppings,donut,donut,,False
148999,000000148999.jpg,an outdoor picture of smoke coming from the top,horse|person|traffic light|train,,,False
149222,000000149222.jpg,a cluttered desk with two computers and magazines on top,carrot|cat|dining table|keyboard|laptop|mouse|person|tv,dining table|laptop,,False
149375,000000149375.jpg,the skateboarder is practicing his tricks on the ramp,person|skateboard,person,,False
149406,000000149406.jpg,the motor bike is sitting outside of a dilapidated building,motorcycle,motorcycle,,False
149568,000000149568.jpg,an individual is in the open view in the image,dog|frisbee|person,,,False
149622,000000149622.jpg,two brown owls are sitting in the trees,bird,bird,,False
149770,000000149770.jpg,a man is surfing a wave in the ocean,person|surfboard,person,,False
150224,000000150224.jpg,a beach area that is by the ocean,backpack|chair|handbag|person|umbrella,,,False
150265,000000150265.jpg,two young people on a sidewalk near a fire hydrant,fire hydrant|handbag|person,person|fire hydrant,,False
150417,000000150417.jpg,a woman cutting a birthday cake with candles on it,bowl|cake|chair|cup|dining table|person|refrigerator,person|cake,,False
150638,000000150638.jpg,an outdoor gathering with various beverages on a table,bench|bottle|cup|dining table|person,dining table,,False
150649,000000150649.jpg,a skateboarder rides up the side of a skate ramp,person|skateboard,person,,False
150726,000000150726.jpg,two giraffes are walking in their enclosure,giraffe,giraffe,,False
150930,000000150930.jpg,a large clock hanging from the side of a building,clock,clock,,False
151000,000000151000.jpg,a young couple is taking pictures in front of a building,cell phone|handbag|person|tie,,,False
151051,000000151051.jpg,a person snowboarding on a snowy mountain,person|skis,person,,False
151480,000000151480.jpg,a baseball team walks off the field,backpack|baseball glove|person,,,False
151516,000000151516.jpg,there is an eagle that is flying in the water,bird,,,False
151629,000000151629.jpg,a man holding a racquet on a tennis court,person|sports ball|tennis racket,person,,False
151657,000000151657.jpg,the couple is dressed up for halloween posing,person|sports ball|tie,,,False
151662,000000151662.jpg,a giraffe in a fenced enclosure eating from a feed,giraffe,giraffe,,False
151820,000000151820.jpg,several people sitting at a table eating and drinking,bottle|chair|cup|dining table|handbag|person|spoon|wine glass,person|dining table,,False
151857,000000151857.jpg,an old train parked on the tracks near a platform,person|train,train,,False
151938,000000151938.jpg,a group of people standing around a long table,bottle|cup|dining table|person|umbrella|wine glass,person|dining table,,False
151962,000000151962.jpg,a dog sticking his head out the window,car|dog|person,dog,,False
152120,000000152120.jpg,a man riding a green motorcycle down a street,motorcycle|person,person|motorcycle,,False
152214,000000152214.jpg,a man wearing a tie smiling for the camera,person|tie,person|tie,,False
152465,000000152465.jpg,the tire has fallen off of a pole,bicycle|fire hydrant,,,False
152686,000000152686.jpg,a man hitting a tennis ball with a racquet,orange|person|sports ball|tennis racket,person|sports ball,,False
152740,000000152740.jpg,black and brown cows on open pasture grazing,cow,cow,,False
152771,000000152771.jpg,a bicycle sitting in a parking lot with trees,bicycle|car|fire hydrant,bicycle,,False
152870,000000152870.jpg,a giraffe standing next to a bush in the wilderness,giraffe,giraffe,,False
153011,000000153011.jpg,there is a food truck that sells the tasty treat,bus|car|chair|dining table|handbag|person|truck,truck,,False
153217,000000153217.jpg,a black cat is standing near a parked motorcycle,cat|motorcycle,cat|motorcycle,,False
153229,000000153229.jpg,a group of young men playing a game of frisbee,frisbee|person,person|frisbee,,False
153299,000000153299.jpg,two giraffes are standing near one another,giraffe|person,giraffe,,False
153343,000000153343.jpg,stuffed bears are posed in front of a green hedge,bear|mouse|teddy bear,bear,,False
153510,000000153510.jpg,"a plate with rice, chicken and vegetables on it",bed|broccoli|carrot,,,False
153527,000000153527.jpg,a brick walkway that runs past some buildings,bench|bicycle|bottle|chair|couch|knife|person,,,False
153529,000000153529.jpg,a woman in white shirt standing near suitcases,backpack|handbag|person|suitcase|train,person|suitcase,,False
153568,000000153568.jpg,a stop sign with writings and graffiti written on it,stop sign,stop sign,,False
153632,000000153632.jpg,an image of meat with gravy on white plate,bowl|dining table|fork|knife,,,False
153669,000000153669.jpg,a batter in a blue uniform holding a red bat,baseball bat|baseball glove|bench|person|sports ball,,,False
153782,000000153782.jpg,3d images of a clock tower atop a building,clock,clock,,False
153797,000000153797.jpg,a baseball player in the middle of throwing a pitch,baseball glove|person|sports ball,person,,False
154000,000000154000.jpg,a dump truck is parked on a dirt road,truck,truck,,False
154004,000000154004.jpg,several people gather on the beach on a sunny day,person|surfboard,person,,False
154087,000000154087.jpg,people with canadian flags are standing outside the mountains,person|skis,person,,False
154213,000000154213.jpg,a pie being prepared in a tin on a wooden surface,dining table|scissors,,,False
154339,000000154339.jpg,an image of some pipes in blue lighting,clock,,,False
154358,000000154358.jpg,an image of a living room with red walls,book|chair|dining table|handbag|person|potted plant|vase,,,False
154425,000000154425.jpg,a young boy is flying a kite on the sidewalk,kite|person,person|kite,,False
154431,000000154431.jpg,a small statue is standing in front of a tv,book|remote|tv|vase,tv,,False
154644,000000154644.jpg,there is a woman smoking a cigarette next to a wine glass,cell phone|person|wine glass,person,,False
154705,000000154705.jpg,two laptops sitting on a white desk with a printer,book|dining table|keyboard|laptop|mouse|tv,laptop|dining table,,False
154718,000000154718.jpg,a messy toilet with pink toilet paper and spools of toilet paper,person|toilet,toilet|toilet|toilet,,False
154947,000000154947.jpg,black and white photograph of a sheep on grassy field,sheep,sheep,,False
155051,000000155051.jpg,a clock with roman numerals and an moon in the background,clock,clock,,False
155145,000000155145.jpg,two boats on the side of the water next to a cliff,boat|person|umbrella,boat,,False
155154,000000155154.jpg,bathroom stall in a plane with various items around,airplane|toilet,airplane,,False
155179,000000155179.jpg,a cake with a lot of chocolate chips on it,cake|dining table,cake,,False
155291,000000155291.jpg,a cat laying on top of a wooden window sill,cat|orange,cat,,False
155341,000000155341.jpg,a vehicle parked on the street in front of a truck,car|person|truck,truck,,False
155443,000000155443.jpg,a train is pulling into a train station,person|traffic light|train,train|train,,False
155451,000000155451.jpg,a green light shining under a overpass at night,car|traffic light,,,False
155571,000000155571.jpg,an elephant walks on grass towards a tree,elephant,elephant,,False
156071,000000156071.jpg,several people watching a crowd of spectators in an arena,car|person|sheep,person,,False
156076,000000156076.jpg,three guys in yellow shirts eating a large pizza,bottle|bowl|cell phone|cup|dining table|fork|knife|person|pizza|spoon,person|pizza,,False
156278,000000156278.jpg,a kitchen has wooden cabinets and an oven,apple|book|bowl|chair|clock|dining table|knife|refrigerator|sink,oven,oven,True
156292,000000156292.jpg,the building has many different clocks on the front,clock|handbag|person,clock,,False
156372,000000156372.jpg,a chair on the deck of a ship,backpack|boat|chair|suitcase,chair|boat,,False
156643,000000156643.jpg,a man posing behind a cake at a booth,bottle|cake|chair|cup|dining table|knife|person|teddy bear,person|cake,,False
156924,000000156924.jpg,two people play nintendo wii while a person watches,chair|person|remote,person|person,,False
157046,000000157046.jpg,someone's hand holding a nintendo wii remote near a projector,person|remote,remote,,False
157098,000000157098.jpg,three giraffes are standing around in a grassy area,giraffe,giraffe,,False
157124,000000157124.jpg,large white bathroom sink with drawers and storage,sink,sink,,False
157138,000000157138.jpg,a plate that has two pieces of cake on it,cake|fork,cake,,False
157213,000000157213.jpg,an elephant stands in a clearing of vegetation,elephant,elephant,,False
157365,000000157365.jpg,a man in plaid shirt on a skateboard by street,car|person|skateboard|traffic light,person|skateboard,,False
157390,000000157390.jpg,a bunch of vegetables that are in a bowl,bowl|broccoli|carrot|dining table,bowl,,False
157418,000000157418.jpg,a bowl of spam with some bread on a plate,bottle|bowl|cup|dining table|sandwich,bowl,,False
